duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,genre
263533,0.5429999999999999,0.5589999999999999,0.11,-8418.0,0.0638,166024.0,0.7959999999999999,0
-1,527.0,0.000214,0.372,-9371.0,109.0,151657.0,0.2269999999999999,0
643545,0.64,0.00447,693.0,-12263.0,0.0761,159814.0,0.411,0
395253,0.57,0.000118,0.246,-10118.0,0.0486,122.83,0.6679999999999999,0
498840,0.0431,935.0,0.11,-25246.0,0.0396,129786.0,145.0,0
184427,863.0,0.0,0.3389999999999999,-3424.0,0.0626,93977.0,0.4679999999999999,0
213253,111.0,0.7070000000000001,109.0,-17324.0,0.0588,9668799999999990.0,0.1369999999999999,0
250760,115.0,0.0807,0.16,-18408.0,34.0,1.07798999999999e+16,0.15,0
287365,919.0,899.0,0.61,-6234.0,0.0489,93045.0,205.0,0
137350,0.104,828.0,136.0,-21608.0,46.0,6832300000000000.0,0.0323,0
264840,526.0,0.0128,127.0,-7502999999999990.0,0.0284,155972.0,0.3829999999999999,0
-1,981.0,7.45e-05,0.8540000000000001,-1743.0,162.0,88.21,369.0,0
166707,894.0,0.00041,187.0,-6699.0,174.0,108725.0,0.63,0
241947,0.75,0.0,146.0,-4558.0,0.0522,77817.0,392.0,0
229400,467.0,0.000134,314.0,-6645.0,253.0,96056.0,312.0,0
294040,835.0,0.0,0.108,-6191.0,308.0,133024.0,0.7020000000000001,0
143320,327.0,158.0,111.0,-9072000000000000.0,0.0288,113803.0,557.0,0
139279,672.0,0.0,141.0,-7925.0,0.32,76023.0,871.0,0
284093,0.8959999999999999,0.0,322.0,-7974.0,203.0,9337799999999990.0,0.362,0
-1,757.0,0.0,363.0,-5358.0,0.356,9299600000000000.0,0.6459999999999999,0
350107,0.00914,934.0,109.0,-3.12309999999999e+16,0.0362,6714399999999990.0,0.0383,0
308373,535.0,1.96e-06,156.0,-13261.0,0.0355,127488.0,963.0,0
460613,153.0,975.0,0.108,-20.82,0.0386,1.1995296059529e+16,0.0367,0
177867,218.0,941.0,125.0,-1.2529e+16,0.0416,62838.0,0.0298,0
217419,691.0,0.0,0.0969999999999999,-4862.0,258.0,8214200000000000.0,638.0,0
211520,0.65,0.0,0.119,-9574.0,0.1989999999999999,84461.0,0.4379999999999999,0
200865,614.0,0.0,161.0,-6.82799999999999e+16,126.0,90523.0,616.0,0
256560,875.0,0.0,315.0,-4542.0,0.0406,104.04,546.0,0
85707,0.00251,0.926,0.0571,-38718.0,0.0535,62.44,0.0896,0
228667,855.0,0.00104,0.0499,-8919.0,0.2269999999999999,9901799999999990.0,415.0,0
210550,0.79,6.74e-06,326.0,-7155.0,0.0295,91029.0,718.0,0
-1,0.6659999999999999,0.00032,0.34,-10212.0,0.0297,120296.0,882.0,0
172520,0.8640000000000001,0.0,0.0743,-4.04,0.0948,185736.0,0.7709999999999999,0
216693,807.0,0.00123,0.37,-8286.0,0.0559,1.21767999999999e+16,754.0,0
145120,564.0,3.89e-06,0.103,-9241.0,0.216,122111.0,408.0,0
333867,0.6759999999999999,701.0,478.0,-8.7,0.1119999999999999,149.22,599.0,0
286067,0.37,0.000315,73.0,-16651.0,35.0,1.22997e+16,519.0,0
233147,863.0,0.0,228.0,-4.87,131.0,150029.0,0.476,0
255400,225.0,1.34e-06,0.0867,-8217.0,0.0347,1.1995296059529e+16,0.487,0
214945,204.0,0.0,109.0,-15395.0,0.0448,1.20137999999999e+16,282.0,0
202307,805.0,0.0,664.0,-5465.0,0.16,143755.0,282.0,0
278067,622.0,596999999999.999,109.0,-6063.0,0.0428,88684.0,0.51,0
288053,467.0,175.0,0.0805,-10862.0,0.0305,113713.0,444.0,0
231224,479.0,872.0,107.0,-6791.0,0.0868,9200299999999990.0,652.0,0
200360,0.7859999999999999,0.00752,107.0,-10.51,35.0,142266.0,696.0,0
184920,701.0,0.0,0.0977,-3807.0,0.0288,1.51947999999999e+16,613.0,0
295987,0.6990000000000001,0.0,0.0884,-4485.0,0.037,1.1995296059529e+16,496.0,0
209160,512.0,0.0186,121.0,-7.637e+16,0.0327,65145.0,321.0,0
228520,0.944,0.000587,193.0,-4673.0,0.0686,94414.0,763.0,0
509107,479.0,907.0,0.0279,-10759.0,0.0822,95.99,645.0,0
370453,496.0,831.0,0.3429999999999999,-11866.0,0.0396,95.0,0.0801,0
246693,528.0,1.63e-05,0.0799,-6939.0,45.0,88105.0,955.0,0
337017,0.54,0.0127,0.08,-11003.0,0.216,1.1995296059529e+16,287.0,0
261176,526.0,0.0,0.0744,-6228.0,233.0,136105.0,568.0,0
260200,0.7390000000000001,3.86e-05,0.11,-7615.0,43.0,90.96,595.0,0
212160,389.0,904.0,513.0,-1.13009999999999e+16,38.0,1.63162999999999e+16,155.0,0
320520,0.22,1.07e-06,113.0,-11727.0,43.0,156109.0,349.0,0
204402,0.908,0.0362,0.18,-7928.0,0.103,1.60912999999999e+16,0.38,0
160440,0.8290000000000001,0.00125,168.0,-5.58,0.15,122051.0,435.0,0
253947,0.921,8.04e-05,0.0802,-4165.0,0.0807,184.78,0.241,0
142573,252.0,6.11e-05,126.0,-1.06909999999999e+16,0.0287,111721.0,0.0792,0
251173,0.00709,0.208,0.0981,-33602.0,0.0436,94681.0,0.037,0
575933,479.0,779.0,0.0942,-8389.0,0.0278,9001100000000000.0,0.1689999999999999,0
285533,0.5479999999999999,857.0,0.0892,-11204.0,0.0316,109.96,629.0,0
184490,0.497,0.0,0.3339999999999999,-5309.0,152.0,147026.0,67.0,0
343467,491.0,0.931,0.0842,-7412000000000000.0,63.0,124557.0,389.0,0
144600,958.0,0.959,315.0,-9171.0,0.0408,99993.0,727.0,0
-1,395.0,3.66e-05,0.14,-14067.0,0.0296,101564.0,466.0,0
184169,0.093,0.957,0.0757,-2.3238e+16,0.0367,102.96,127.0,0
251667,0.6509999999999999,0.0,0.0408,-8074.0,252.0,9202799999999990.0,102.0,0
230600,0.8079999999999999,0.0,0.2689999999999999,-4.156e+16,0.0963,92064.0,0.7090000000000001,0
177000,888.0,7.22e-06,156.0,-3.68,0.0291,104976.0,386.0,0
131200,431.0,0.0,0.36,-1.0847e+16,0.0304,9398100000000000.0,0.74,0
305680,0.96,0.0,0.0626,-1.61599999999999e+16,198.0,157.02,645.0,0
232880,0.6,0.0,0.0957,-11618.0,39.0,143861.0,611.0,0
335893,816.0,0.0,105.0,-3.913e+16,0.0358,8201700000000000.0,275.0,0
-1,621.0,91599999999.9999,0.104,-4685.0,0.0892,101995.0,762.0,0
37027,349.0,581.0,158.0,-1.7519e+16,0.0475,155418.0,0.0298,0
89958,433.0,764.0,0.108,-1.0354e+16,146.0,80038.0,546.0,0
194581,556.0,0.0597,126.0,-8.28,46.0,1.29537999999999e+16,0.2,0
350467,0.59,0.06,0.0961,-7421.0,47.0,1.20017e+16,662.0,0
180000,742.0,0.0,433.0,-7041.0,0.0846,160037.0,657.0,0
231368,885.0,1.97e-06,166.0,-7695.0,0.0777,113807.0,0.211,0
541640,937.0,0.47,0.86,-7032.0,0.103,1.53323999999999e+16,0.427,0
195347,601.0,0.0,272.0,-8402000000000000.0,171.0,1.68995999999999e+16,0.4479999999999999,0
245693,519.0,0.00599,249.0,-7585.0,0.0274,151267.0,0.3829999999999999,0
374093,0.1159999999999999,848.0,107.0,-2.19459999999999e+16,0.0354,105115.0,344.0,0
241680,746.0,0.21,0.0997,-7.07299999999999e+16,0.0431,166597.0,866.0,0
312280,691.0,0.00404,147.0,-7984.0,0.0248,82118.0,0.421,0
205640,243.0,0.0296,0.108,-1.1664e+16,0.0541,74258.0,0.6679999999999999,0
229520,0.5579999999999999,375.0,0.0732,-8353.0,0.0441,92948.0,0.416,0
-1,0.3429999999999999,5.48e-06,102.0,-7641.0,0.38,72348.0,0.372,0
268138,0.74,807.0,0.0899,-5.50899999999999e+16,0.0741,144935.0,363.0,0
60000,532.0,0.0,478.0,-11554.0,508.0,84777.0,413.0,0
192923,0.7659999999999999,0.0,115.0,-3697.0,0.0891,129985.0,0.6759999999999999,0
400711,752.0,0.0214,0.1169999999999999,-5002.0,0.0386,111105.0,461.0,0
236533,0.8140000000000001,687.0,0.1169999999999999,-5.611e+16,177.0,102619.0,649.0,0
149647,0.6659999999999999,552.0,0.0745,-5995.0,0.2269999999999999,1.1995296059529e+16,483.0,0
262253,523.0,778.0,0.14,-6601.0,0.1169999999999999,143844.0,444.0,0
250128,0.962,9.61e-06,273.0,-2.93,107.0,8800299999999990.0,0.4589999999999999,0
287033,653.0,0.0205,254.0,-7358.0,0.0314,1.55692999999999e+16,434.0,0
239640,0.2789999999999999,907.0,107.0,-12694.0,0.0339,8991799999999990.0,293.0,0
204533,0.7909999999999999,0.0,0.16,-4397.0,0.0331,93992.0,0.8959999999999999,0
187853,845.0,1.4e-06,0.0843,-4115.0,0.0571,1.30022e+16,428.0,0
245040,767.0,887.0,0.0467,-7.177e+16,0.0375,1.1995296059529e+16,877.0,0
-1,0.7240000000000001,6.75e-06,157.0,-5142.0,0.0892,145908.0,384.0,0
217920,616.0,9.33e-06,0.123,-3.401e+16,0.0987,8393700000000000.0,305.0,0
264667,0.206,0.000108,67.0,-14855.0,0.0333,167169.0,336.0,0
325385,0.7559999999999999,868.0,0.11,-9421.0,0.0381,129998.0,106.0,0
130909,914.0,0.0,0.0787,-2925.0,266.0,9353200000000000.0,687.0,0
256000,503.0,0.000692,0.104,-7189.0,0.0437,1.1995296059529e+16,0.55,0
210707,971.0,0.0,141.0,-3.66,0.0476,144031.0,414.0,0
418027,0.34,0.0,0.0975,-8161.0,0.026,78.31,325.0,0
224341,774.0,0.0,111.0,-5159.0,0.0289,82993.0,695.0,0
408920,0.482,0.00787,337.0,-6.85,0.0305,125844.0,152.0,0
260467,0.3929999999999999,0.0008449999999999,0.143,-9309.0,0.0244,7553699999999990.0,0.2289999999999999,0
148747,598.0,0.0030399999999999,135.0,-6667000000000000.0,0.0612,141934.0,561.0,0
232400,726.0,0.0235,332.0,-12614.0,0.0549,126105.0,884.0,0
199240,895.0,1.12e-06,131.0,-7145.0,0.0445,134595.0,0.95,0
-1,747.0,2.12e-06,171.0,-5731.0,0.0329,106977.0,282.0,0
181333,965.0,0.000742,687.0,-6724.0,0.0429,178963.0,0.7929999999999999,0
190400,0.0619,0.8909999999999999,0.11,-20494.0,0.0363,60705.0,0.1969999999999999,0
190240,0.3429999999999999,0.0,0.0805,-9418.0,508.0,124051.0,564.0,0
-1,0.984,1.84e-05,0.288,-2654.0,0.186,182.41,0.36,0
193787,0.0969,0.0,105.0,-16482.0,0.0435,144077.0,0.39,0
235416,826.0,0.0,113.0,-5167000000000000.0,132.0,167988.0,408.0,0
212907,838.0,8.8e-06,105.0,-5.922e+16,314.0,168114.0,872.0,0
324100,943.0,0.0,0.21,-3.046e+16,0.0354,9248299999999990.0,396.0,0
370160,643.0,711.0,0.119,-8081.0,0.027,102.0,436.0,0
225800,779.0,0.0,0.1169999999999999,-5084.0,287.0,8333200000000000.0,887.0,0
309573,708.0,0.0197,0.0764,-9367.0,0.0263,100698.0,0.8909999999999999,0
208147,0.0867,0.86,0.407,-2.2613e+16,0.0527,79847.0,0.82,0
289800,0.7240000000000001,0.0325,305.0,-4.67399999999999e+16,0.0402,9101700000000000.0,607.0,0
247202,903.0,0.0,155.0,-4327.0,0.12,131957.0,0.432,0
301613,0.97,0.4029999999999999,308.0,-3615.0,132.0,109.8,0.351,0
249147,0.476,596999999999.999,0.103,-1.04409999999999e+16,0.0721,88053.0,522.0,0
213667,395.0,0.0,0.346,-1.1674e+16,0.0306,136467.0,616.0,0
220187,815.0,506000000000.0,261.0,-9725.0,0.0478,131547.0,593.0,0
132733,0.994,126.0,314.0,-1.884e+16,0.103,171433.0,847.0,0
-1,461.0,0.7929999999999999,113.0,-10.65,0.0331,87.03,0.103,0
148067,0.352,0.7879999999999999,217.0,-13681.0,0.0352,84439.0,204.0,0
160500,0.27,0.901,257.0,-1.37229999999999e+16,0.0781,80009.0,0.108,0
225533,0.8909999999999999,0.0,109.0,-4771.0,305.0,91316.0,0.69,0
318000,0.0153,877.0,0.0674,-29801.0,0.0408,1.1995296059529e+16,0.118,0
213402,0.76,0.0,359.0,-5546.0,221.0,96044.0,0.24,0
253467,925.0,0.0857,581.0,-4.09,0.1639999999999999,127984.0,0.0534,0
197160,848.0,71400000000.0,111.0,-5726.0,0.0361,132004.0,0.49,0
310707,0.7070000000000001,0.00084,212.0,-4.84399999999999e+16,0.0261,180.03,517.0,0
203327,523.0,0.0,0.2769999999999999,-6335.0,0.206,133921.0,0.8270000000000001,0
322613,768.0,0.00859,134.0,-4.21,0.0562,134408.0,672.0,0
-1,892.0,0.000144,831.0,-2278.0,0.0557,120.1,0.3339999999999999,0
322547,324.0,0.7240000000000001,551.0,-1.4972e+16,0.0408,115836.0,395.0,0
373930,0.5870000000000001,0.74,684.0,-11238.0,0.0331,1.28007999999999e+16,38.0,0
-1,508.0,0.0706,157.0,-7153.0,231.0,137954.0,0.356,0
369338,517.0,0.246,0.1159999999999999,-8214.0,0.0631,173743.0,109.0,0
173000,0.437,0.967,132.0,-1.40159999999999e+16,0.0503,1.1995296059529e+16,142.0,0
-1,835.0,0.0,409.0,-3451.0,0.059,91035.0,165.0,0
208493,596.0,335.0,0.148,-7744.0,192.0,1.1995296059529e+16,368.0,0
192444,0.6990000000000001,3.09e-05,0.2,-6.882e+16,0.0582,92006.0,368.0,0
222369,0.5870000000000001,909.0,157.0,-6266.0,0.0413,145036.0,0.3229999999999999,0
198107,0.0769,0.00144,113.0,-20142.0,32.0,171168.0,518.0,0
410867,0.5710000000000001,0.00945,0.0553,-8341000000000000.0,0.0281,139226.0,0.492,0
161360,0.0119,925.0,102.0,-32855.0,0.0357,72774.0,0.14,0
-1,721.0,505.0,0.0968,-8008.0,0.0532,1.19996e+16,366.0,0
181360,872.0,0.0,335.0,-883.0,0.17,97978.0,0.6829999999999999,0
221027,726.0,276.0,129.0,-8435.0,252.0,96.12,616.0,0
217067,626.0,0.0,349.0,-7155.0,45.0,134028.0,498.0,0
-1,727.0,0.0001409999999999,0.1689999999999999,-7.951e+16,145.0,160.82,0.5660000000000001,0
368533,0.33,546.0,807.0,-16029.0,0.0265,1.06142e+16,297.0,0
-1,596.0,0.00159,358.0,-7539.0,0.246,9496799999999990.0,0.54,0
213267,493.0,0.0,0.241,-8786.0,0.0327,127671.0,467.0,0
450413,0.0118,847.0,0.0709,-3.10669999999999e+16,0.0467,8015100000000000.0,0.0524,0
182187,526.0,2.3e-06,0.089,-7372000000000000.0,0.0363,76447.0,0.3379999999999999,0
-1,0.1119999999999999,924.0,0.123,-24031.0,0.0348,139968.0,0.487,0
-1,0.83,113.0,0.3389999999999999,-5021.0,0.0463,9481200000000000.0,0.906,0
232533,484.0,2.92e-06,256.0,-7.111e+16,0.0254,144872.0,519.0,0
266493,337.0,0.000946,0.0981,-11439.0,0.0326,1.1995296059529e+16,0.0784,0
207067,605.0,0.0,0.1119999999999999,-4641.0,0.093,77493.0,435.0,0
-1,126.0,0.939,124.0,-20634.0,0.0286,8437700000000000.0,307.0,0
143581,0.208,4.72e-06,0.0856,-12955.0,0.0341,67714.0,379.0,0
257280,0.0169,0.35,0.0731,-2.6569e+16,0.0496,77.78,0.0311,0
137134,595.0,37000000000.0,0.0876,-6346.0,91.0,140039.0,157.0,0
182773,0.0805,0.0125,0.0841,-21025.0,0.0428,89936.0,0.0574,0
55101,0.4529999999999999,875.0,106.0,-21199.0,0.0684,82184.0,764.0,0
307640,813.0,2.77e-06,602.0,-7797999999999990.0,0.0664,127979.0,436.0,0
708760,0.0514,0.8740000000000001,0.1009999999999999,-23135.0,0.0451,110333.0,0.0388,0
-1,182.0,0.939,429.0,-17152.0,39.0,136472.0,127.0,0
211587,0.8809999999999999,1.07e-05,254.0,-4835.0,0.0352,128045.0,0.75,0
349933,631.0,0.0,0.12,-5662000000000000.0,0.103,1.05988999999999e+16,142.0,0
422133,0.0068099999999999,0.0844,0.0681,-37783.0,0.0456,79046.0,0.0702,0
306333,0.67,0.913,121.0,-9736.0,0.0297,95109.0,706.0,0
-1,784.0,0.0172,266.0,-5.031e+16,0.0615,168364.0,462.0,0
217227,0.3829999999999999,0.0,392.0,-1.3074e+16,0.0464,110522.0,0.8640000000000001,0
512173,0.0744,0.7609999999999999,0.0785,-22592.0,0.0408,1.1995296059529e+16,0.0761,0
-1,677.0,0.0,0.0793,-5.12,255.0,1.1995296059529e+16,0.0845,0
233853,508.0,0.0,166.0,-6845.0,0.0235,77.31,358.0,0
228923,425.0,0.108,785.0,-14148.0,0.71,129929.0,0.5479999999999999,0
210520,935.0,7.55e-06,302.0,-5.69,0.0698,135762.0,0.17,0
288733,335.0,0.427,111.0,-8298.0,0.0329,77078.0,0.0686,0
226560,722.0,848.0,133.0,-8987.0,0.0457,139077.0,192.0,0
86944,431.0,0.0,149.0,-11147.0,541.0,83509.0,935.0,0
177000,895.0,0.0,0.0626,-4027.0,147.0,1.1995296059529e+16,654.0,0
249600,0.964,0.0273,0.0832,-1.97099999999999e+16,0.5329999999999999,150237.0,198.0,0
208320,488.0,281000000000.0,0.148,-1.0181e+16,198.0,111838.0,267.0,0
266893,629.0,0.0,254.0,-4938.0,0.0782,93985.0,726.0,0
-1,0.0382,0.969,0.17,-29885.0,0.0443,136392.0,127.0,0
183573,0.356,0.0352,115.0,-15243.0,242.0,126902.0,741.0,0
234080,0.36,0.0,233.0,-8841000000000000.0,0.0309,122021.0,0.347,0
157307,728.0,332999999999.999,0.351,-9.14,0.0984,78205.0,731.0,0
61867,147.0,0.3929999999999999,0.0852,-2.4839e+16,0.0413,1.64162999999999e+16,0.5760000000000001,0
271027,0.71,0.0,0.0967,-5659.0,0.0321,143968.0,242.0,0
154373,0.67,0.0,0.12,-7626.0,225.0,173915.0,636.0,0
431936,752.0,1.57e-05,0.0966,-5622999999999990.0,0.1,173715.0,636.0,0
323307,523.0,0.0,405.0,-9417.0,0.5920000000000001,73.79,243.0,0
225600,0.5539999999999999,0.0,127.0,-6624.0,0.0451,119993.0,225.0,0
228907,619.0,0.0,107.0,-8156.0,0.0864,1.1995296059529e+16,386.0,0
254867,675.0,293.0,159.0,-6702000000000000.0,0.0337,137268.0,184.0,0
248506,625.0,0.0,0.15,-4194.0,0.0542,1.23982999999999e+16,0.216,0
215067,395.0,0.00546,122.0,-8639.0,0.123,170074.0,0.1369999999999999,0
201920,0.55,0.0,0.0892,-6587999999999990.0,0.0436,7601100000000000.0,785.0,0
170539,0.8140000000000001,0.0,0.143,-5398.0,0.0416,146.99,0.7090000000000001,0
329627,877.0,0.0,0.14,-4074.0,264.0,92165.0,779.0,0
233160,677.0,0.00162,105.0,-11843.0,0.0453,187622.0,223.0,0
-1,0.5489999999999999,0.0,57.0,-5722.0,0.1669999999999999,121954.0,209.0,0
236947,687.0,0.0,0.0615,-7744.0,107.0,1.15033999999999e+16,0.432,0
259773,903.0,97400000000.0,109.0,-6422999999999990.0,0.0739,1.95909e+16,353.0,0
230613,943.0,0.0314,222.0,-4.483e+16,0.0673,96006.0,262.0,0
173933,0.5,12.0,287.0,-18.39,0.0445,1.05357e+16,0.962,0
211147,0.78,0.000518,0.0897,-5271.0,0.0339,78.99,0.3829999999999999,0
194227,815.0,0.0,0.27,-5.55,0.0368,147974.0,618.0,0
211212,665.0,0.0,179.0,-5.611e+16,0.0722,1.04238999999999e+16,807.0,0
204933,948.0,925.0,0.0928,-7.536e+16,0.0512,192043.0,0.8759999999999999,0
218293,342.0,68400000000.0,297.0,-1.3197e+16,0.0301,7801899999999990.0,0.432,0
131024,0.2339999999999999,4.3e-05,114.0,-1.45409999999999e+16,0.0383,1.30302e+16,484.0,0
263240,0.2339999999999999,885.0,0.0781,-19277.0,43.0,129471.0,294.0,0
196597,0.931,852.0,0.356,-3.81699999999999e+16,0.0708,140031.0,0.3279999999999999,0
190119,0.7929999999999999,485999999999.999,142.0,-6898.0,153.0,127994.0,439.0,0
130293,565.0,0.0,0.38,-9482999999999990.0,0.0541,113713.0,0.8440000000000001,0
191200,882.0,0.0,282.0,-8624.0,0.0386,1.1995296059529e+16,0.964,0
270690,0.92,955.0,0.206,-5675.0,0.0441,73984.0,595.0,0
351587,39.0,726.0,106.0,-1.6647e+16,0.0728,77222.0,0.0979,0
284093,0.954,0.8340000000000001,0.07,-7914.0,0.0707,1.24982e+16,897.0,0
664600,0.0408,222.0,0.0855,-23741.0,0.0459,1.1995296059529e+16,105.0,0
251773,0.952,0.0,0.6990000000000001,-3449.0,0.0638,104007.0,237.0,0
282373,0.949,0.351,0.0928,-3529.0,0.118,1.1995296059529e+16,807.0,0
230040,701.0,4.83e-06,349.0,-5.592e+16,0.0281,144944.0,302.0,0
-1,0.5660000000000001,5.14e-06,0.0979,-5.99,0.0561,1.53478999999999e+16,408.0,0
241120,523.0,0.0,0.18,-9.69,335.0,170049.0,366.0,0
204040,684.0,0.0,614.0,-6.007e+16,325.0,172155.0,0.926,0
109107,0.2289999999999999,953.0,165.0,-1.8944e+16,0.0472,1.84590999999999e+16,0.0863,0
208040,0.0329,929.0,0.0978,-28228.0,46.0,82165.0,0.0366,0
144453,373.0,0.0,0.2739999999999999,-7779.0,0.2269999999999999,1.19952999999999e+16,0.0602,0
238339,539.0,0.0,235.0,-9735.0,337.0,8508200000000000.0,835.0,0
286707,505.0,0.0,102.0,-5606.0,0.0294,150063.0,0.5379999999999999,0
194679,598.0,0.00227,0.0738,-6972.0,0.0394,146245.0,0.186,0
